,project_name,recommendation_code,file_path,message,line
315,cta-version,CTA1065,lud/.../lud_kernels.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",33
316,cta-version,CTA1065,lud/.../lud_kernels.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",47
317,cta-version,CTA1065,lud/.../lud_kernels.dp.cpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",104
318,cta-version,CTA1065,lud/.../lud_kernels.dp.cpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",128
319,cta-version,CTA1065,lud/.../lud_kernels.dp.cpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",175
320,cta-version,CTA1065,lanczos/.../lanczos.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",41
321,cta-version,CTA1065,lanczos/.../lanczos.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",56
322,cta-version,CTA1065,ced/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",107
323,cta-version,CTA1065,ced/.../main.dp.cpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",184
324,cta-version,CTA1065,ced/.../main.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",296
325,cta-version,CTA1017,lombscargle/.../main.dp.cpp,"CTA1017:1: The sycl: sincos call is used instead of the sincosf call. These two calls do not provide exactly the same functionality.
Check thepotential precision and/or performance issues for the generated code.
2/2 1017 warnings in CTA analysis data pool choose not to change anything.",72
326,cta-version,CTA1017,lombscargle/.../main.dp.cpp,"CTA1017:0: The sycl: sincos call is used instead of the sincosf call. These two calls do not provide exactly the same functionality.
Check thepotential precision and/or performance issues for the generated code.
2/2 1017 warnings in CTA analysis data pool choose not to change anything.",90
327,cta-version,CTA1065,sobol/.../sobol_gpu.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",70
328,cta-version,CTA1008,clock/.../main.dp.cpp,"CTA1008:1: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",42
329,cta-version,CTA1008,clock/.../main.dp.cpp,"CTA1008:3: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",89
330,cta-version,CTA1065,clock/.../main.dp.cpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",56
331,cta-version,CTA1065,clock/.../main.dp.cpp,"CTA1065:0: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",80
332,cta-version,CTA1008,hybridsort/.../hybridsort.dp.cpp,"CTA1008:0: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",119
333,cta-version,CTA1008,hybridsort/.../hybridsort.dp.cpp,"CTA1008:1: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",125
334,cta-version,CTA1008,hybridsort/.../hybridsort.dp.cpp,"CTA1008:2: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",140
335,cta-version,CTA1008,hybridsort/.../hybridsort.dp.cpp,"CTA1008:3: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",148
336,cta-version,CTA1008,hybridsort/.../hybridsort.dp.cpp,"CTA1008:4: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",167
337,cta-version,CTA1008,hybridsort/.../hybridsort.dp.cpp,"CTA1008:5: The clock function is not defined in DPC++, you can leave the code as it is for now.
And consult with your hardware vendor to find a replacement. 15/15 1008 warnings in CTA analysis data pool choose not to change anything.",174
338,cta-version,CTA1010,keccaktreehash/.../KeccakTreeGPU.dp.cpp,"CTA1010:0: Based on analysed sample data, in 7/9 cases in the sample data, this warning was ignored,
so strongly recommended to ignore this warning.",24
339,cta-version,CTA1010,quicksort/.../main.dp.cpp,"CTA1010:28: Based on analysed sample data, in 7/9 cases in the sample data, this warning was ignored,
so strongly recommended to ignore this warning.",209
340,cta-version,CTA1010,quicksort/.../main.dp.cpp,"CTA1010:36: Based on analysed sample data, in 7/9 cases in the sample data, this warning was ignored,
so strongly recommended to ignore this warning.",302
341,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:1: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",61
342,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:2: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",80
343,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:3: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",115
344,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:4: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",171
345,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:5: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",193
346,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:8: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",210
347,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:9: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",233
348,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:6: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",269
349,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:7: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",292
350,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:21: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",351
351,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:13: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",420
352,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:14: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",435
353,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:15: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",458
354,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:16: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",485
355,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:19: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",502
356,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:20: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",525
357,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:17: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",549
358,cta-version,CTA1065,quicksort/.../QuicksortKernels.dp.hpp,"CTA1065:18: CTA recommended to ignore this warning.
but you can also consider replacing 'item_ct1.barrier();'
with 'item_ct1.barrier(sycl::access::fence_space::local_space);'
to have have better performance if the kernel function
has no memory accesses in the global memory.",563
359,cta-version,CTA1039,quicksort/.../QuicksortKernels.dp.hpp,"CTA1039:10: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",252
360,cta-version,CTA1039,quicksort/.../QuicksortKernels.dp.hpp,"CTA1039:11: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",260
361,cta-version,CTA1039,quicksort/.../QuicksortKernels.dp.hpp,"CTA1039:12: Based on analysed sample data, strongly recommended to leave the code as it is
and ignore this warning （27/32 cases）. BUT, if the first parameter of an atomic function points to a local memory address space,
replace the atomic function name with an atomic function name that includes the template parameters.（5/32 cases）",303
